"gameId","playId","nflId","tackle","assist","forcedFumble","pff_missedTackle"
2022092502,1280,45287,1,0,0,0
2022092502,1859,52792,1,0,0,0
2022092502,2086,38540,1,0,0,0
2022092502,2514,53487,1,0,0,0
2022092502,2734,53450,1,0,0,0
2022092502,3105,48259,1,0,0,0
2022092502,3273,46729,1,0,0,0
2022092502,3510,53487,1,0,0,0
2022092502,3638,53487,1,0,0,0
2022092502,3662,46137,1,0,0,0
2022092502,3725,52546,1,0,0,0
2022092503,1087,54936,1,0,0,0
2022092503,1133,44887,1,0,0,0
2022092503,1334,47964,1,0,0,0
2022092503,1530,46142,1,0,0,0
2022092503,2306,44887,1,0,0,0
2022092503,2397,43321,1,0,0,0
2022092503,2440,47796,1,0,0,0
2022092503,2491,46142,1,0,0,0
2022092503,2783,46190,1,0,0,0
2022092503,2944,46142,1,0,0,0
2022092503,3178,44976,1,0,0,0
2022092503,3323,43327,1,0,0,0
2022092503,3458,46142,1,0,0,0
2022092503,3503,43327,1,0,0,0
2022092503,4086,38548,1,0,0,1
2022092504,223,54653,1,0,0,0
2022092504,399,42427,1,0,0,0
2022092504,422,42427,1,0,0,0
2022092504,939,52613,1,0,0,0
2022092504,1106,46958,1,0,0,0
2022092504,1451,43361,1,0,0,0
2022092504,1549,37078,1,0,0,0
2022092504,1709,47929,1,0,0,0
2022092504,2260,53554,1,0,0,0
2022092504,2575,44888,1,0,0,0
2022092504,2771,52497,1,0,0,0
2022092504,3452,44888,1,0,0,0
2022092504,3884,53501,1,0,0,0
2022092504,4015,43361,1,0,0,0
2022092505,755,44828,1,0,0,0
2022092505,1110,40463,1,0,0,0
2022092505,1853,44999,1,0,0,0
2022092505,2314,52436,1,0,0,0
2022092505,2753,44999,1,0,0,0
2022092505,3133,52578,1,0,0,0
2022092505,3252,44837,1,0,0,0
2022092506,156,46211,1,0,0,0
2022092506,1185,43350,1,0,0,0
2022092506,2337,43641,1,0,0,0
2022092506,2896,41270,1,0,0,0
2022092506,3217,44872,1,0,0,0
2022092506,3287,43350,1,0,0,0
2022092506,3588,52515,1,0,0,0
2022092506,4060,54491,1,0,0,0
2022092507,144,47810,1,0,0,0
2022092507,215,48581,1,0,0,0
2022092507,591,41483,1,0,0,0
2022092507,865,47899,1,0,0,0
2022092507,889,47971,1,0,0,0
2022092507,992,54500,1,0,0,0
2022092507,1935,44869,1,0,0,0
2022092507,1988,54500,1,0,0,0
2022092507,2377,54500,1,0,0,0
2022092507,2600,44968,1,0,0,0
2022092507,3338,47810,1,0,0,0
2022092508,815,43373,1,0,0,0
2022092508,2643,46188,1,0,0,0
2022092508,3360,47974,1,0,0,0
2022092508,3623,43373,1,0,0,0
2022092508,3790,43351,1,0,0,0
2022092509,213,44926,1,0,0,0
2022092509,599,45571,1,0,0,0
2022092509,786,47913,1,0,0,0
2022092509,1737,45571,1,0,0,0
2022092509,2237,46700,1,0,0,0
2022092509,3135,53462,1,0,0,0
2022092509,3337,45571,1,0,0,0
2022092509,3667,46269,1,0,0,0
2022092510,210,44848,1,0,0,0
2022092510,988,46657,1,0,0,0
2022092510,1134,53445,1,0,0,0
2022092510,1431,48026,1,0,0,0
2022092510,1817,52945,1,0,0,0
2022092510,2562,43335,1,0,0,0
2022092510,3034,52512,1,0,0,0
2022092510,3181,43294,1,0,0,0
2022092510,3522,38577,1,0,0,0
2022092510,3843,47844,1,0,0,0
2022092511,216,42480,1,0,0,0
2022092511,635,46091,1,0,0,0
2022092511,1752,38592,1,0,0,0
2022092511,2772,47871,1,0,0,0
2022092511,2793,35562,1,0,0,0
2022092511,2814,54618,1,0,0,0
2022092511,3504,52424,1,0,0,0
2022092512,387,47788,1,0,0,0
2022092512,620,43426,1,0,0,0
2022092512,892,47890,1,0,0,0
2022092512,965,47788,1,0,0,0
2022092512,913,47882,1,0,0,0
2022092512,1396,48241,1,0,0,0
2022092512,1480,44911,1,0,0,0
2022092512,2594,43338,1,0,0,0
2022092512,3308,52453,1,0,0,0
2022092513,798,46175,1,0,0,0
2022092513,1079,47944,1,0,0,0
2022092513,1769,46354,1,0,0,0
2022092513,1964,48447,1,0,0,0
2022092513,2768,53581,1,0,0,0
2022092513,3171,47931,1,0,0,0
2022092513,3709,42393,1,0,0,0
2022092513,3738,42030,1,0,0,0
2022092600,81,47891,1,0,0,0
2022092600,231,44904,1,0,0,0
2022092600,400,47996,1,0,0,0
2022092600,537,52444,1,0,0,0
2022092600,569,52444,1,0,0,0
2022092600,894,53504,1,0,0,0
2022092600,1024,43478,1,0,0,0
2022092600,1340,41263,1,0,0,0
2022092600,1514,47878,1,0,0,0
2022092600,2116,47996,1,0,0,0
2022092600,2516,53656,1,0,0,0
2022092600,2731,52663,1,0,0,0
2022092900,1188,43641,1,0,0,0
2022092900,1209,46123,1,0,0,0
2022092900,1781,43350,1,0,0,0
2022092900,2396,43641,1,0,0,0
2022092900,3005,43299,1,0,0,0
2022092900,3148,38548,1,0,0,0
2022092900,3458,47855,1,0,0,0
2022092900,3579,52464,1,0,0,0
2022100200,78,38607,1,0,0,0
2022100200,700,53505,1,0,0,0
2022100200,864,52525,1,0,0,0
2022100200,1011,42427,1,0,0,0
2022100200,1162,52497,1,0,0,0
2022100200,1252,42427,1,0,0,0
2022100200,1404,53489,1,0,0,0
2022100200,1707,37097,1,0,0,0
2022100200,2242,44823,1,0,0,0
2022100200,2779,53505,1,0,0,0
2022100200,3939,53489,1,0,0,0
2022100201,517,46073,1,0,0,0
2022100201,1129,46135,1,0,0,0
2022100201,1152,53577,1,0,0,0
2022100201,1528,52272,1,0,0,0
2022100201,1998,44903,1,0,0,0
2022100201,2471,44903,1,0,0,0
2022100201,2492,52452,1,0,0,0
2022100201,2513,46162,1,0,0,0
2022100201,2663,52496,1,0,0,0
2022100202,366,44999,1,0,0,0
2022100202,546,37075,1,0,0,0
2022100202,638,53641,1,0,0,0
2022100202,662,46085,1,0,0,0
2022100202,688,44976,1,0,0,0
2022100202,857,53460,1,0,0,0
2022100202,1118,53533,1,0,0,0
2022100202,1942,52436,1,0,0,0
2022100202,3528,46085,1,0,0,0
2022100202,3806,52436,1,0,0,0
2022100204,289,46088,1,0,0,0
2022100204,1580,47956,1,0,0,0
2022100204,2028,47996,1,0,0,0
2022100204,2071,43313,1,0,0,0
2022100204,2539,47996,1,0,0,0
2022100204,3001,53504,1,0,0,0
2022100204,3183,53621,1,0,0,0
2022100204,3740,54632,1,0,0,0
2022100204,3950,47996,1,0,0,0
2022100205,627,52411,1,0,0,0
2022100205,1851,47871,1,0,0,0
2022100205,1939,54505,1,0,0,0
2022100205,2439,52411,1,0,0,0
2022100205,3693,48198,1,0,0,0
2022100206,338,46264,1,0,0,0
2022100206,568,52431,1,0,0,0
2022100206,742,47913,1,0,0,0
2022100206,877,54468,1,0,0,0
2022100206,967,41300,1,0,0,0
2022100206,1307,42441,1,0,0,0
2022100206,1362,54468,1,0,0,0
2022100206,1386,54502,1,0,0,0
2022100206,2090,35470,1,0,0,0
2022100206,2111,42441,1,0,0,0
2022100206,2702,47913,1,0,0,1
2022100206,3183,43332,1,0,0,0
2022100207,392,45287,1,0,0,0
2022100207,2288,43353,1,0,0,0
2022100207,2660,54500,1,0,0,0
2022100207,2753,54500,1,0,0,0
2022100208,494,44925,1,0,0,0
2022100208,1218,46077,1,0,0,0
2022100208,1633,40171,1,0,0,0
2022100208,1929,54611,1,0,0,0
2022100208,2064,44830,1,0,0,0
2022100208,2359,46077,1,0,0,0
2022100208,2919,46153,1,0,0,0
2022100208,3654,47973,1,0,0,0
2022100209,68,48516,1,0,0,0
2022100209,1452,44902,1,0,0,0
2022100209,1476,46269,1,0,0,0
2022100209,2038,44926,1,0,0,1
2022100209,2869,53462,1,0,0,0
2022100209,3276,43351,1,0,0,0
2022100210,245,47786,1,0,0,0
2022100210,567,42467,1,0,0,0
2022100210,735,44886,1,0,0,0
2022100210,2254,42467,1,0,0,0
2022100210,2317,43301,1,0,0,0
2022100210,2711,53674,1,0,0,0
2022100210,3043,53583,1,0,0,0
2022100210,3391,45395,1,0,0,0
2022100210,3879,46080,1,0,0,0
2022100210,4288,41243,1,0,0,0
2022100203,551,43441,1,0,0,0
2022100203,685,52416,1,0,0,0
2022100203,1623,52416,1,0,0,0
2022100203,2318,46680,1,0,0,0
2022100203,2583,53445,1,0,0,0
2022100203,2821,45004,1,0,0,0
2022100203,2842,52852,1,0,1,0
2022100203,3470,46527,1,0,0,0
2022100211,1790,52991,1,0,0,0
2022100211,2277,54487,1,0,0,0
2022100211,2298,42381,1,0,0,0
2022100211,3412,43404,1,0,0,0
2022100211,3868,43700,1,0,0,0
2022100212,179,52706,1,0,0,0
2022100212,203,42403,1,0,0,0
2022100212,1941,47889,1,0,0,0
2022100212,2643,48581,1,0,0,0
2022100212,2709,40347,1,0,0,0
2022100213,210,47984,1,0,0,0
2022100213,416,52453,1,0,0,0
2022100213,593,40031,1,0,0,0
2022100213,985,38588,1,0,0,0
2022100213,1042,47788,1,0,0,0
2022100213,1430,41915,1,0,0,0
2022100213,2283,52453,1,0,0,0
2022100213,2830,54708,1,0,0,0
2022100213,2899,47984,1,0,0,0
2022100213,3243,47788,1,0,0,0
2022100300,182,47931,1,0,0,0
2022100300,324,47931,1,0,0,0
2022100300,521,46686,1,0,0,0
2022100300,775,48026,1,0,0,0
2022100300,1149,46354,1,0,0,0
2022100300,1226,42360,1,0,0,0
2022100300,1484,38577,1,0,0,0
2022100300,2578,48026,1,0,0,0
2022100300,2686,38577,1,0,0,0
2022100300,3020,38577,1,0,0,0
2022100300,3522,53601,1,0,0,0
2022100300,3939,47931,1,0,0,0
2022100600,1236,46074,1,0,0,0
2022100600,1422,45011,1,0,0,0
2022100600,1659,42393,1,0,0,0
2022100600,1726,42393,1,0,0,0
2022100600,2424,42929,1,0,0,0
2022100600,2699,47872,1,0,0,0
2022100600,3123,46304,1,0,0,0
2022100600,3314,54580,1,0,0,0
2022100600,3576,53534,1,0,0,0
2022100600,3854,38540,1,0,0,0
2022100600,4121,54580,1,0,0,0
2022100900,1109,52444,1,0,0,0
2022100900,1252,43323,1,0,0,0
2022100900,1486,53458,1,0,0,0
2022100900,1534,54644,1,0,0,0
2022100900,1832,52444,1,0,0,0
2022100900,2318,53854,1,0,0,0
2022100900,2396,43323,1,0,0,0
2022100900,3371,47891,1,0,0,0
2022100900,3457,47866,1,0,0,0
2022100900,3512,47866,1,0,0,0
2022100901,1252,53641,1,0,0,0
2022100901,1852,53674,1,0,0,0
2022100901,2594,52697,1,0,0,0
2022100901,2931,44976,1,0,0,0
2022100901,3221,41341,1,0,0,0
2022100901,3428,54549,1,0,0,0
2022100901,3622,52697,1,0,0,0
2022100901,3731,54696,1,0,0,0
2022100902,57,43332,1,0,0,0
2022100902,78,46775,1,0,0,0
2022100902,102,46086,1,0,0,0
2022100902,1320,46073,1,0,0,0
2022100902,1870,54533,1,0,0,0
2022100902,2438,54543,1,0,0,0
2022100902,2725,52505,1,0,0,0
2022100902,3615,47913,1,0,0,0
2022100903,149,43497,1,0,0,0
2022100903,529,43352,1,0,0,0
2022100903,730,44937,1,0,0,0
2022100903,968,44902,1,0,0,0
2022100903,2016,46148,1,0,0,0
2022100903,2106,53599,1,0,0,0
2022100903,2290,54492,1,0,0,0
2022100903,2377,46269,1,0,0,0
2022100903,2422,44926,1,0,0,0
2022100903,2533,42771,1,0,0,0
2022100904,161,46290,1,0,0,0
2022100904,203,45345,1,0,0,0
2022100904,438,52497,1,0,0,0
2022100904,495,46165,1,0,0,0
2022100904,802,54778,1,0,0,0
2022100904,2017,54504,1,0,0,0
2022100904,2648,37078,1,0,0,0
2022100904,2824,44925,1,0,0,0
2022100904,2920,54504,1,0,0,0
2022100904,3027,46165,1,0,0,0
2022100904,3273,54778,1,0,0,0
2022092900,3437,53540,1,0,0,0
2022092900,3728,44872,1,0,0,0
2022100200,200,53489,1,0,0,0
2022100200,1183,52497,1,0,0,0
2022100200,1338,53489,1,0,0,0
2022100200,1842,53505,1,0,0,0
2022100200,2628,54583,1,0,0,0
2022100200,3210,53554,1,0,0,0
2022100200,3776,46652,1,0,0,0
2022100200,3826,38559,1,0,0,0
2022100200,3989,53489,1,0,0,0
2022100201,895,53469,1,0,0,0
2022100201,1361,52527,1,0,0,0
2022100201,2325,42480,1,0,0,0
2022100201,2969,52452,1,0,0,0
2022100201,3167,52527,1,0,0,0
2022100201,3209,46091,1,0,0,0
2022100201,3604,54503,1,0,0,0
2022100202,988,40166,1,0,0,0
2022100202,1851,52436,1,0,0,0
2022100202,2331,52479,1,0,0,0
2022100202,3268,53641,1,0,0,0
2022100202,3292,44976,1,0,0,0
2022100202,3573,53641,1,0,0,0
2022100204,265,46088,1,0,0,0
2022100204,565,47841,1,0,0,0
2022100204,657,52624,1,0,0,0
2022100204,898,46088,1,0,0,0
2022100204,1379,53592,1,0,0,0
2022100204,1475,47956,1,0,0,0
2022100204,1559,47956,1,0,0,0
2022100204,3428,53448,1,0,0,0
2022100204,3583,43313,1,0,0,0
2022100204,3854,46082,1,0,0,0
2022100205,256,46958,1,0,0,0
2022100205,282,54653,1,0,0,0
2022100205,656,46259,1,0,0,0
2022100205,2822,46259,1,0,0,0
2022100205,2915,46259,1,0,0,0
2022100205,3839,54618,1,0,0,0
2022100206,1410,43497,1,0,0,0
2022100206,2862,43497,1,0,0,0
2022100206,3306,54502,1,0,0,0
2022100207,186,45643,1,0,0,0
2022100207,853,46846,1,0,0,0
2022100207,1647,48462,1,0,0,0
2022100207,2777,47971,1,0,0,0
2022100207,2888,52619,1,0,0,0
2022100207,3351,53451,1,0,0,0
2022100207,3375,53073,1,0,0,0
2022100208,235,53479,1,0,0,0
2022100208,407,46077,1,0,0,0
2022100208,1164,54513,1,0,0,0
2022100208,1684,52663,1,0,0,0
2022100208,2040,43323,1,0,0,0
2022100208,2085,52663,1,0,0,0
2022100208,2194,43323,1,0,0,0
2022100208,2383,41595,1,0,0,0
2022100208,2830,54470,1,0,0,0
2022100208,3771,41595,1,0,0,0
2022100209,543,47888,1,0,0,0
2022100209,809,46269,1,0,0,0
2022100209,882,48516,1,0,0,0
2022100209,1497,54466,1,0,0,0
2022100209,1740,52481,1,0,0,0
2022100209,3000,43378,1,0,0,0
2022100209,3074,54492,1,0,0,0
2022100209,3494,53494,1,0,0,0
2022100210,3551,53674,1,0,0,0
2022100210,3810,46080,1,0,0,0
2022100210,3955,45395,1,0,0,0
2022100210,4013,43325,1,0,0,0
2022100203,371,47799,1,0,0,0
2022100203,1044,46124,1,0,0,0
2022100203,1111,46124,1,0,0,0
2022100203,1407,46124,1,0,0,0
2022100203,1897,53445,1,0,0,0
2022100203,2213,46680,1,0,0,0
2022100203,2710,52417,1,0,0,0
2022100211,171,44911,1,0,0,0
2022100211,547,47938,1,0,0,0
2022100211,717,54493,1,0,0,0
2022100211,1565,45021,1,0,0,0
2022100211,1704,46212,1,0,0,0
2022100211,2256,45021,1,0,0,0
2022100211,2478,42116,1,0,0,0
2022100211,2635,47804,1,0,0,0
2022100211,3613,44991,1,0,0,0
2022100211,3889,44991,1,0,0,0
2022100211,3934,54586,1,0,0,0
2022100211,4057,43435,1,0,0,0
2022100212,325,47810,1,0,0,0
2022100212,349,42391,1,0,0,0
2022100212,549,53472,1,0,0,0
2022100212,2387,46175,1,0,0,0
2022100212,2811,46387,1,0,0,0
2022100212,3106,53508,1,0,0,0
2022100212,3226,47810,1,0,0,0
2022100212,3250,40039,1,0,0,0
2022100212,3725,47854,1,0,0,0
2022100213,527,38588,1,0,0,0
2022100213,669,53487,1,0,0,0
2022100213,1143,46137,1,0,0,0
2022100213,1451,43306,1,0,0,0
2022100213,1574,47788,1,0,0,0
2022100213,1760,47846,1,0,0,0
2022100213,1862,54495,1,0,0,0
2022100213,2197,43306,1,0,0,0
2022100213,2660,47788,1,0,0,0
2022100213,3267,47788,1,0,0,0
2022100213,3666,38588,1,0,0,0
2022100213,3871,47788,1,0,0,0
2022100300,251,46354,1,0,0,0
2022100300,1247,46354,1,0,0,0
2022100300,2034,53532,1,0,0,0
2022100300,2385,47931,1,0,0,0
2022100300,3451,46139,1,0,0,0
2022100600,406,40347,1,0,0,0
2022100600,1215,46074,1,0,0,0
2022100600,1804,53438,1,0,0,0
2022100600,2445,54580,1,0,0,0
2022100600,3653,54580,1,0,0,0
2022100600,4000,42929,1,0,0,0
2022100900,310,43316,1,0,0,0
2022100900,1019,54611,1,0,0,0
2022100900,1433,43404,1,0,0,0
2022100900,1669,43316,1,0,0,0
2022100900,1914,47891,1,0,0,0
2022100900,2616,42485,1,0,0,0
2022100900,3162,53458,1,0,0,0
2022100900,3236,44911,1,0,0,0
2022100900,3400,55032,1,0,0,0
2022100901,320,48482,1,0,0,0
2022100901,344,53641,1,0,0,0
2022100901,1149,44906,1,0,0,0
2022100901,2618,52697,1,0,0,0
2022100901,3001,46190,1,0,0,0
2022100901,3263,52647,1,0,0,0
2022100901,3475,46114,1,0,0,0
2022100902,470,53476,1,0,0,0
2022100902,2254,52505,1,0,0,0
2022100902,3876,54533,1,0,0,0
2022100903,664,54468,1,0,0,0
2022100903,1119,53624,1,0,0,0
2022100903,1459,54492,1,0,0,0
2022100903,1693,43497,1,0,0,0
2022100903,2082,54502,1,0,0,0
2022100903,2245,53462,1,0,0,0
2022100903,2311,44926,1,0,0,0
2022100903,2353,46269,1,0,0,0
2022100903,2512,42771,1,0,0,0
2022100903,2656,41300,1,0,0,0
2022100903,2974,43787,1,0,0,0
2022100903,3266,44880,1,0,0,0
2022100903,3660,54466,1,0,0,0
2022100904,227,45345,1,0,0,0
2022100904,617,54778,1,0,0,0
2022100904,736,54778,1,0,0,0
2022100904,1179,46077,1,0,0,0
2022100904,1369,42388,1,0,0,0
2022100904,1883,54778,1,0,0,0
2022100904,1907,44925,1,0,0,0
2022100904,2268,42427,1,0,0,0
2022100904,2944,54504,1,0,0,0
2022100904,3506,54778,1,0,0,0
2022100905,77,52991,1,0,0,0
2022100905,101,44944,1,0,0,0
2022100905,1254,35466,1,0,0,0
2022100905,1409,47826,1,0,0,0
2022100905,1623,46259,1,0,0,0
2022100905,2233,46099,1,0,0,0
2022100905,2898,44888,1,0,0,0
2022100905,3296,54586,1,0,0,0
2022100905,3531,54653,1,0,0,0
2022100906,792,37097,1,0,0,0
2022100906,1852,44873,1,0,0,0
2022100906,2936,40017,1,0,0,0
2022100907,768,48476,1,0,0,0
2022100907,1034,46186,1,0,0,0
2022100907,1157,46211,1,0,0,0
2022100907,1181,43301,1,0,0,0
2022100907,1519,52478,1,0,0,0
2022100907,3546,52478,1,0,0,0
2022100907,3567,53447,1,0,0,0
2022100907,3689,41243,1,0,0,0
2022100907,3735,44815,1,0,0,0
2022100907,3759,54469,1,0,0,0
2022100907,3783,42467,1,0,0,0
2022100908,242,52453,1,0,0,0
2022100908,704,43306,1,0,0,0
2022100908,802,46132,1,0,0,0
2022100908,1000,53469,1,0,0,0
2022100908,1372,41915,1,0,0,0
2022100908,1842,52453,1,0,0,0
2022100908,2035,52527,1,0,0,0
2022100908,2338,46132,1,0,0,0
2022100908,2438,52272,1,0,0,0
2022100908,2558,38592,1,0,0,0
2022100908,2766,41915,1,0,0,0
2022100909,149,53073,1,0,0,0
2022100909,1123,42488,1,0,0,0
2022100909,1558,47956,1,0,0,0
2022100909,2388,47971,1,0,0,0
2022100909,2640,53503,1,0,0,0
2022100909,3033,47956,1,0,0,0
2022100909,3220,54500,1,0,0,0
2022100909,3316,46082,1,0,0,0
2022100909,3757,43353,1,0,0,0
2022100910,443,42368,1,0,0,0
2022100910,685,46139,1,0,0,0
2022100910,826,43797,1,0,0,0
2022100910,1225,46354,1,0,0,0
2022090800,122,38577,1,0,0,0
2022090800,191,52492,1,0,0,0
2022090800,212,38577,1,0,0,0
2022090800,529,42816,1,0,0,0
2022090800,867,43294,1,0,0,0
2022090800,1334,46085,1,0,0,0
2022090800,1836,37075,1,0,0,0
2022090800,1946,42395,1,0,0,0
2022090800,2093,47939,1,0,0,0
2022090800,2208,47862,1,0,0,0
2022090800,2336,52647,1,0,0,0
2022090800,2815,54488,1,0,0,0
2022090800,2884,44976,1,0,0,0
2022091100,395,37097,1,0,0,0
2022091100,870,44851,1,0,0,0
2022091100,996,37097,1,0,0,0
2022091100,1191,42480,1,0,0,0
2022091100,1335,53489,1,0,0,0
2022091100,1413,46091,1,0,0,0
2022091100,1485,46823,1,0,0,0
2022091100,2555,52542,1,0,0,0
2022091100,2960,41257,1,0,0,0
2022091100,4032,53469,1,0,0,0
2022091101,3101,44903,1,0,0,0
2022091101,3399,42436,1,0,0,0
2022091101,3669,42436,1,0,0,0
2022091101,3707,46527,1,0,0,0
2022091101,3862,44903,1,0,0,0
2022091101,4150,52417,1,0,0,0
2022091102,145,46077,1,0,0,0
2022091102,900,47973,1,0,0,0
2022091102,1204,46290,1,0,0,0
2022091102,1363,47931,1,0,0,0
2022091102,2302,54504,1,0,0,0
2022091102,2331,54504,1,0,0,0
2022091102,2415,54513,1,0,0,0
2022091102,2511,46757,1,0,0,0
2022091102,2966,47931,1,0,0,0
2022091102,3336,46077,1,0,0,0
2022091102,3628,52571,1,0,0,0
2022091102,3807,45345,1,0,0,0
2022091102,3981,42360,1,0,0,0
2022091103,340,46902,1,0,0,0
2022091103,1610,44877,1,0,0,0
2022091103,1700,37104,1,0,0,0
2022091103,2907,46080,1,0,0,0
2022091103,3294,44886,1,0,0,0
2022091103,4353,46080,1,0,0,0
2022091103,4571,44872,1,0,0,0
2022091103,4631,47855,1,0,0,0
2022091103,4710,52515,1,0,0,0
2022091104,128,43378,1,0,0,0
2022091104,1917,47974,1,0,0,0
2022091104,2007,47974,1,0,0,0
2022091104,2877,47888,1,0,0,0
2022091104,3148,52411,1,0,0,0
2022091104,3307,39984,1,0,0,0
2022091104,3391,47888,1,0,0,0
2022091104,4001,39984,1,0,0,0
2022091105,358,43497,1,0,0,0
2022091105,527,43296,1,0,0,0
2022091105,1050,46304,1,0,0,0
2022091105,1170,46669,1,0,0,0
2022091105,2345,53450,1,0,0,0
2022091105,2796,54561,1,0,0,0
2022091105,3070,43497,1,0,0,0
2022091105,3670,46669,1,0,0,0
2022091105,4135,42441,1,0,0,0
2022091105,4512,41300,1,0,0,0
2022091106,633,38548,1,0,0,0
2022091106,950,44866,1,0,0,0
2022091106,974,35466,1,0,0,0
2022091106,1019,52445,1,0,0,0
2022091106,1380,44944,1,0,0,0
2022091106,1995,46501,1,0,0,0
2022091107,660,52506,1,0,0,0
2022091107,2049,46204,1,0,0,0
2022091107,2243,44828,1,0,0,0
2022091107,2530,52506,1,0,0,0
2022091107,2551,44828,1,0,0,0
2022091107,3026,47881,1,0,0,0
2022091107,4047,54479,1,0,0,0
2022091109,1096,46269,1,0,0,0
2022091109,1944,47956,1,0,0,0
2022091109,2383,42488,1,0,0,0
2022091109,2614,53462,1,0,0,0
2022091109,3357,53503,1,0,0,0
2022091110,1047,48032,1,0,0,0
2022091110,1908,52546,1,0,0,0
2022091110,2677,42401,1,0,0,0
2022091110,2744,49410,1,0,0,0
2022091110,3161,47846,1,0,0,0
2022091110,3423,52416,1,0,0,0
2022091110,3471,53445,1,0,0,0
2022091110,3599,47867,1,0,0,0
2022091110,4099,54600,1,0,0,0
2022091111,208,40039,1,0,0,0
2022091111,973,47889,1,0,0,0
2022091111,1124,46086,1,0,0,0
2022091111,1368,44968,1,0,0,0
2022091111,1790,45571,1,0,0,0
2022091111,2236,41269,1,0,0,0
2022091111,2657,47843,1,0,0,0
2022091111,2901,44968,1,0,0,0
2022091111,3295,53596,1,0,0,0
2022091111,3433,42935,1,0,0,0
2022091112,227,54487,1,0,0,0
2022091112,736,53458,1,0,0,0
2022091112,1207,47804,1,0,0,0
2022091112,1539,46087,1,0,0,0
2022091112,2501,43316,1,0,0,0
2022091112,2699,53554,1,0,0,0
2022091112,3152,42427,1,0,0,0
2022091112,3332,52497,1,0,0,0
2022091112,3530,53649,1,0,0,0
2022091112,3589,43404,1,0,0,0
2022091108,947,42031,1,0,0,0
2022091108,1874,47800,1,0,0,0
2022091108,1948,43353,1,0,0,0
2022091108,2119,43333,1,0,0,0
2022091108,3476,42031,1,0,0,0
2022091108,3561,53073,1,0,0,0
2022091108,3875,52518,1,0,0,0
2022091113,531,41263,1,0,0,0
2022091113,1080,44904,1,0,0,0
2022091113,1339,47877,1,0,0,0
2022091113,1545,46132,1,0,0,0
2022091113,2180,47788,1,0,0,0
2022091113,2283,52453,1,0,0,0
2022091113,3113,52459,1,0,0,0
2022091113,3139,44904,1,0,0,0
2022091113,3407,47882,1,0,0,0
2022091200,315,47871,1,0,0,0
2022091200,643,42929,1,0,0,0
2022091200,1028,42030,1,0,0,0
2022091200,1057,53668,1,0,0,0
2022091200,1092,42393,1,0,1,0
2022091200,1217,53534,1,0,0,0
2022091200,1299,47941,1,0,0,0
2022091200,2292,42543,1,0,1,0
2022091200,3596,42543,1,0,0,0
2022091200,3628,47871,1,0,0,0
2022091200,3747,47871,1,0,0,0
2022091200,3826,52435,1,0,0,0
2022091500,76,46264,1,0,0,0
2022091500,446,52471,1,0,0,0
2022091500,627,46137,1,0,0,0
2022091500,2004,47867,1,0,0,0
2022091500,2046,53487,1,0,0,0
2022091800,426,44887,1,0,0,0
2022091800,1664,44828,1,0,0,0
2022091800,1828,53465,1,0,0,0
2022091800,2329,44999,1,0,0,0
2022091800,2358,54584,1,0,0,0
2022091800,2555,52436,1,0,0,0
2022091800,2602,44854,1,0,0,0
2022091800,3660,53465,1,0,0,0
2022091800,3684,38548,1,0,0,0
2022091801,428,42467,1,0,0,0
2022091801,598,54533,1,0,0,0
2022091801,906,54533,1,0,0,0
2022091801,1412,53481,1,0,0,0
2022091801,1626,54469,1,0,0,0
2022091801,1711,53481,1,0,0,0
2022091801,2114,54469,1,0,0,0
2022091801,2593,46211,1,0,0,0
2022091801,2737,52452,1,0,0,0
2022091801,3103,46186,1,0,0,0
2022091801,3439,42467,1,0,0,0
2022091801,3769,46211,1,0,0,0
2022091801,4131,52452,1,0,0,0
2022091802,56,53592,1,0,0,0
2022091802,203,44888,1,0,0,0
2022091802,1756,47975,1,0,0,0
2022091802,2085,47864,1,0,0,0
2022091802,3019,46259,1,0,0,0
2022091802,3112,46259,1,0,0,0
2022091802,3464,44888,1,0,0,0
2022091802,3747,54733,1,0,0,0
2022091802,3800,43373,1,0,0,0
2022091803,495,47872,1,0,0,0
2022091803,547,47942,1,0,0,0
2022091803,993,38843,1,0,0,0
2022091803,1462,47872,1,0,0,0
2022091803,1551,44926,1,0,0,0
2022091803,1787,38540,1,0,0,0
2022091803,1816,38540,1,0,0,0
2022091803,2342,46304,1,0,0,0
2022091803,2804,54492,1,0,0,0
2022091803,3374,38843,1,0,0,0
2022091803,3396,47872,1,0,0,0
2022091803,3494,43787,1,0,0,0
2022091804,169,52453,1,0,0,0
2022091804,881,48544,1,0,0,0
2022091804,1450,41915,1,0,0,0
2022091804,1630,53489,1,0,0,0
2022091804,3526,53489,1,0,0,0
2022091804,4294,43409,1,0,0,0
2022091805,439,47799,1,0,0,0
2022091805,954,47891,1,0,0,0
2022091805,975,44830,1,0,0,0
2022091805,2133,53437,1,0,0,0
2022091805,2183,45004,1,0,0,0
2022091805,2318,54579,1,0,0,0
2022091805,3677,40737,1,0,0,0
2022091805,3880,42436,1,0,0,0
2022091806,274,43325,1,0,0,0
2022091806,298,46097,1,0,0,0
2022100200,2044,52497,1,0,0,0
2022100200,2439,52497,1,0,0,0
2022100200,2657,38559,1,0,0,0
2022100200,2824,38607,1,0,0,0
2022100201,63,53469,1,0,0,0
2022100201,333,52505,1,0,0,0
2022100201,472,53481,1,0,0,0
2022100201,1040,52527,1,0,0,0
2022100201,1552,53577,1,0,0,0
